,Phylum,Class,Order,Family,Genus,Species,scientificName,BU1_Fall_100m_2023,BU1_Fall_10m_2023,BU1_Fall_bottom_2023,BU1_Fall_Surface_2023,BU1_Spring_100m_2023,BU1_Spring_10m_2023,BU1_Spring_bottom_2023,BU1_Spring_Surface_2023,BU1_Summer_100m_2023,BU1_Summer_10m_2023,BU1_Summer_bottom_2023,BU1_Summer_Surface_2023,BU1_Winter_100m_2023,BU1_Winter_10m_2023,BU1_Winter_bottom_2023,BU1_Winter_Surface_2023,BU4_Fall_100m_2023,BU4_Fall_10m_2023,BU4_Fall_bottom_2023,BU4_Fall_Surface_2023,BU4_Spring_100m_2023,BU4_Spring_10m_2023,BU4_Spring_bottom_2023,BU4_Spring_Surface_2023,BU4_Summer_10m_2023,BU4_Summer_bottom_2023,BU4_Summer_Surface_2023,BU4_Winter_100m_2023,BU4_Winter_10m_2023,BU4_Winter_bottom_2023,BU4_Winter_Surface_2023,BU7_Fall_100m_2023,BU7_Fall_10m_2023,BU7_Fall_bottom_2023,BU7_Spring_100m_2023,BU7_Spring_10m_2023,BU7_Spring_bottom_2023,BU7_Spring_Surface_2023,BU7_Summer_100m_2023,BU7_Summer_10m_2023,BU7_Summer_bottom_2023,BU7_Winter_100m_2023,BU7_Winter_10m_2023,BU7_Winter_bottom_2023,BU7_Winter_Surface_2023,DFO1_Fall_100m_2023,DFO1_Fall_10m_2023,DFO1_Fall_bottom_2023,DFO1_Fall_Surface_2023,DFO1_Spring_100m_2023,DFO1_Spring_10m_2023,DFO1_Spring_bottom_2023,DFO1_Spring_Surface_2023,DFO1_Summer_100m_2023,DFO1_Summer_10m_2023,DFO1_Summer_Surface_2023,DFO1_Winter_100m_2023,DFO1_Winter_10m_2023,DFO1_Winter_bottom_2023,DFO1_Winter_Surface_2023,DFO2_Fall_10m_2023,DFO2_Fall_bottom_2023,DFO2_Fall_Surface_2023,DFO2_Spring_100m_2023,DFO2_Spring_10m_2023,DFO2_Spring_bottom_2023,DFO2_Spring_Surface_2023,DFO2_Summer_10m_2023,DFO2_Summer_Surface_2023,DFO2_Winter_100m_2023,DFO2_Winter_10m_2023,DFO2_Winter_bottom_2023,DFO2_Winter_Surface_2023,DFO4_Fall_100m_2023,DFO4_Fall_10m_2023,DFO4_Fall_bottom_2023,DFO4_Fall_Surface_2023,DFO4_Spring_100m_2023,DFO4_Spring_10m_2023,DFO4_Spring_bottom_2023,DFO4_Spring_Surface_2023,DFO4_Summer_100m_2023,DFO4_Summer_10m_2023,DFO4_Summer_bottom_2023,DFO4_Winter_10m_2023,DFO4_Winter_Surface_2023,HS01_Fall_100m_2023,HS01_Fall_10m_2023,HS01_Fall_bottom_2023,HS01_Fall_Surface_2023,HS01_Spring_100m_2023,HS01_Spring_10m_2023,HS01_Spring_bottom_2023,HS01_Spring_Surface_2023,HS01_Summer_100m_2023,HS01_Summer_10m_2023,HS01_Summer_bottom_2023,HS01_Summer_Surface_2023,HS01_Winter_100m_2023,HS01_Winter_10m_2023,HS01_Winter_bottom_2023,HS01_Winter_Surface_2023,HS02_Fall_100m_2023,HS02_Fall_10m_2023,HS02_Fall_bottom_2023,HS02_Fall_Surface_2023,HS02_Spring_100m_2023,HS02_Spring_10m_2023,HS02_Spring_bottom_2023,HS02_Spring_Surface_2023,HS02_Summer_bottom_2023,HS02_Summer_Surface_2023,HS02_Winter_100m_2023,HS02_Winter_10m_2023,HS02_Winter_bottom_2023,HS02_Winter_Surface_2023,HS03_Fall_100m_2023,HS03_Fall_10m_2023,HS03_Fall_bottom_2023,HS03_Fall_Surface_2023,HS03_Spring_100m_2023,HS03_Spring_10m_2023,HS03_Spring_bottom_2023,HS03_Spring_Surface_2023,HS03_Summer_100m_2023,HS03_Summer_bottom_2023,HS03_Summer_Surface_2023,HS03_Winter_100m_2023,HS03_Winter_10m_2023,HS03_Winter_bottom_2023,HS03_Winter_Surface_2023,HSGLASSR1_Fall_100m_2023,HSGLASSR1_Fall_10m_2023,HSGLASSR1_Fall_bottom_2023,HSGLASSR1_Spring_100m_2023,HSGLASSR1_Spring_10m_2023,HSGLASSR1_Spring_bottom_2023,HSGLASSR1_Spring_Surface_2023,HSGLASSR1_Summer_100m_2023,HSGLASSR1_Summer_bottom_2023,HSGLASSR1_Summer_Surface_2023,HSPLANT_Fall_Surface_2023,HSPLANT_Spring_Surface_2023,HSPLANT_Summer_10m_2023,HSPLANT_Summer_Surface_2023,IA01_Fall_100m_2023,IA01_Fall_10m_2023,IA01_Fall_bottom_2023,IA01_Fall_Surface_2023,IA01_Spring_100m_2023,IA01_Spring_10m_2023,IA01_Spring_bottom_2023,IA01_Spring_Surface_2023,IA01_Summer_100m_2023,IA01_Summer_10m_2023,IA01_Summer_bottom_2023,IA01_Summer_Surface_2023,IA01_Winter_100m_2023,IA01_Winter_10m_2023,IA01_Winter_bottom_2023,IA01_Winter_Surface_2023,IA02_Fall_100m_2023,IA02_Fall_10m_2023,IA02_Fall_bottom_2023,IA02_Fall_Surface_2023,IA02_Spring_100m_2023,IA02_Spring_10m_2023,IA02_Spring_bottom_2023,IA02_Spring_Surface_2023,IA02_Summer_100m_2023,IA02_Summer_10m_2023,IA02_Summer_bottom_2023,IA02_Summer_Surface_2023,IA02_Winter_100m_2023,IA02_Winter_10m_2023,IA02_Winter_bottom_2023,IA02_Winter_Surface_2023,IA03_Fall_100m_2023,IA03_Fall_10m_2023,IA03_Fall_bottom_2023,IA03_Fall_Surface_2023,IA03_Spring_100m_2023,IA03_Spring_10m_2023,IA03_Spring_bottom_2023,IA03_Spring_Surface_2023,IA03_Summer_100m_2023,IA03_Summer_10m_2023,IA03_Summer_bottom_2023,IA03_Summer_Surface_2023,IA03_Winter_100m_2023,IA03_Winter_10m_2023,IA03_Winter_bottom_2023,IA03_Winter_Surface_2023,TO2A_Fall_100m_2023,TO2A_Fall_10m_2023,TO2A_Fall_bottom_2023,TO2A_Fall_Surface_2023,TO2A_Spring_100m_2023,TO2A_Spring_10m_2023,TO2A_Spring_bottom_2023,TO2A_Spring_Surface_2023,TO2A_Summer_100m_2023,TO2A_Summer_10m_2023,TO2A_Summer_Surface_2023,TO2A_Winter_100m_2023,TO2A_Winter_10m_2023,TO2A_Winter_bottom_2023,TO2A_Winter_Surface_2023,TO3A_Fall_100m_2023,TO3A_Fall_10m_2023,TO3A_Fall_bottom_2023,TO3A_Fall_Surface_2023,TO3A_Spring_100m_2023,TO3A_Spring_10m_2023,TO3A_Spring_bottom_2023,TO3A_Spring_Surface_2023,TO3A_Summer_10m_2023,TO3A_Summer_bottom_2023,TO3A_Summer_Surface_2023,TO3A_Winter_100m_2023,TO3A_Winter_10m_2023,TO3A_Winter_bottom_2023,TO3A_Winter_Surface_2023,TO4A_Fall_100m_2023,TO4A_Fall_10m_2023,TO4A_Fall_bottom_2023,TO4A_Fall_Surface_2023,TO4A_Spring_100m_2023,TO4A_Spring_10m_2023,TO4A_Spring_bottom_2023,TO4A_Spring_Surface_2023,TO4A_Summer_100m_2023,TO4A_Summer_10m_2023,TO4A_Summer_bottom_2023,TO4A_Summer_Surface_2023,TO4A_Winter_100m_2023,TO4A_Winter_10m_2023,TO4A_Winter_bottom_2023,TO4A_Winter_Surface_2023
108,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,kisutch,Oncorhynchus kisutch,0,0,0,0,0,0,0,0,2.35E-05,0,0,0,0.093276496,0.113413031,0.514051957,8.89E-05,0,0.007133621,0,0.3753644,0,0,0,0,0,0.000228652,5.11E-05,7.52E-05,0,0.000141481,0.331912538,0,0.032084593,0,0,0,0.016284515,0,6.51E-05,0,0.0003497,7.88E-05,0.335237458,0.000129848,0.31271691,0.000271364,6.42E-05,0.000122083,0.588349616,0.027951173,0.122682745,0.195822474,0,0,0,2.64E-05,9.95E-05,0.285828477,0,0,0.267965635,0.000268449,1,0,0.000970267,0.01712337,6.38E-05,0,0,0,0,9.88E-05,0.101512067,0.000269697,0.418948353,0.000557234,0.458584525,0.001319207,0,0,0.000235823,0.000378441,3.09E-05,0,0.11863489,0.503036139,0.000178353,0.06424966,0,0.216306466,0.008221179,0.008076165,0,0,0.000111971,0.584593936,9.42E-05,4.29E-05,0.000111872,0,0.007537964,0.424101836,0,0.049657961,0,0.153855345,0.004804687,0,5.37E-05,0,0,2.52E-05,0.000169332,0.192395957,0,0.387475642,0.000114024,0,0,0.128966002,0.001331004,0.001068604,0.006556066,0,3.00E-05,8.00E-06,3.06E-05,0,0,0,0.004728752,0.922757623,0.081674676,0,3.89E-05,0.001760933,0.002199129,0.000824532,1.56E-05,2.04E-05,1.52E-05,0.217703043,0,0,0.012836372,5.67E-05,0.051986636,0.154801154,0.016914763,0.000731735,9.36E-05,0.000843995,0.004453747,0,6.43E-05,0,2.96E-05,0.128509854,0,0.057421806,0.021773338,0,6.79E-05,0,0.015838121,0.005593539,0,0.000117703,0,0,5.29E-05,0,4.22E-05,0.022716564,0.017007503,0,0.02356535,0,0.062057146,0,0.01207064,0,0,0,0,0,0,4.30E-05,0,7.79E-05,0.179893437,0,0.02766117,5.50E-05,8.67E-05,0,0.099180578,0,0,0,0.035564456,3.01E-05,0,0,0,0.550935069,0,0.403242588,7.67E-05,0.000114929,0.000103705,0.222829828,4.32E-05,0,0,0,0,0,0,0.022753957,0.565100172,0,0.220121978,4.21E-05,0.166159393,3.31E-05,0.248583921,0.076530294,0,0,0.038252215,0.00010916,0,0,0,9.81E-05,0.316265583,0.000106289,0.27524293
109,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,nerka,Oncorhynchus nerka,0,0,0,0,0.132254324,0,0,0,0,0,0,0.000180027,3.12E-05,5.51E-05,0.000111934,4.20E-05,0,0,0,0.000673282,0,0,0,0,0,0.001446466,0.000492048,1.65E-05,0,0,4.35E-05,0,3.17E-05,0,0,0,0,0,0,0.000226017,0,0.000303079,0.000208391,0,0.000393582,0,0.000729779,0,0.000931834,0,0.000741802,0,0,0,0.001017083,0.003364763,0.000897139,0.000159601,0,0.00033285,0,0.000663366,0.000374177,0.018024281,0.002637402,0,4.85E-05,0,0.001892935,7.18E-05,4.70E-05,9.77E-05,3.60E-05,0,2.72E-05,0.000893511,0.000738033,0,0,0,0,0,0,0,2.92E-05,0.002804644,0.000288478,0.000155309,0.00011891,0.000383625,0.034213302,0.045936357,0.558102878,0.061934828,0.64666873,0.001827528,0,0.026351821,0.556825116,0.638379139,0.885599201,0.008902902,0,0.037082605,0,0.000360059,0,0.000840013,0.645791021,0.000564864,0,0.001657837,0,0.012088923,0.317065779,0.002719599,0,0,0.000190133,5.90E-05,0.017203217,0.00931153,0.001697224,0.036633721,0.000783708,0.000177811,0,0.218138986,0.247841037,0.002254112,0.001053701,0,8.54E-05,0,0,0,0.001958734,0.005229613,0.000215576,0.73278381,0.000711075,0.000487033,0,0.000773607,0.020555088,0.00053263,0.000123788,8.41E-05,0.000113626,0,9.26E-05,0,0.001065948,0,0.00103794,0.001157807,0.001399533,0.079674111,1,0.454009366,0.014967129,0,8.39E-05,0,0,0.001759196,0,0,6.78E-05,0.000379158,0,0.000828569,0.001064284,0.295252306,0.23468406,0,0.074794268,0,0.000270221,0,8.26E-05,0.001109589,0.161033185,0.417790765,0.000137951,0,0,0.000807668,0.000906928,0.703134836,0.716053088,0.016671749,0.012030794,0,5.71E-05,0,0.000113685,0,0,0,0,0,0,0.000233958,0.000276232,0.000608729,2.47E-05,9.15E-05,0,0,0,0.000904409,0.000853848,0,0,0,0,0,0.000275884,2.52E-05,0.001619162,3.56E-05,0.000296962,0,0,0,0.00038464,0.052952172,0.004080172,0,0.090528417,0,0.002181962,0,0.005330039,4.85E-05,7.44E-05,0,3.23E-05
110,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,tshawytscha,Oncorhynchus tshawytscha,0.00040772,0,0,0.000319076,0.049669338,0,0.040272522,0,0,0,0,0.21710516,0,4.23E-05,0,0,0,0,0,0.001644852,0,0,0,0,0,1,0,0,0.000406815,0,0,0,0,0,0,0,0,0,0,0.180960397,0,0,0,0,0.009153663,0,0,0,0.010189778,0.000245041,0.000539773,0,2.85E-05,0,0,0,0,0,0,0,0,0,0,0.015531753,0.106718876,7.41E-05,0.004826901,0,0,0.000103402,0,0,0.000152199,0,0,0,0,0,0,0,0.000204614,0,0,0,0.000145959,0.039192879,0.684722553,0,0,0.003084035,0.006177507,0,0.007339523,0,0,0,0,0,0,2.20E-05,4.63E-05,0.00116569,0,0,0,0,0.002201211,0.001659069,0,0,0,0,0,0,0,5.50E-05,0,0.045327607,0,0.024973492,0.001087385,0.000201383,0.000622171,0.000259364,0,0,0,0,0,0,0.001916088,0,0.080539168,0.001520892,0,0.00193424,0.000733881,0.000130414,0.22956853,0,0,0,0.149065712,0.457720508,0,0,0,0,0,0.00418284,0.000808737,0,0.000148274,0,0,0,0,0,0,0,0.017567351,0.000251511,0.013045148,0,0.002240803,0.000386056,7.37E-05,0,0,0,0,0.532240358,0,0.341656719,3.12E-05,0,0.000120325,0,0,0,0.003255505,3.36E-05,0,4.63E-05,0,0,0,0,0,3.23E-05,1.22E-05,0.058358479,0,0,0,0,0.03263978,6.83E-05,0,0,0.025252314,0,0,0,0,0,0,0,0,0,0,0.002331564,0.000221339,0,0.000505502,0,0,0,0,0,6.22E-05,1.37E-05,3.11E-05,0,0,0,0.004762089,0.067098247,0,0.000395479,0.008131508,0,0,0,0,0,0,3.03E-05,0
111,Chordata,Actinopteri,Scorpaeniformes,Hexagrammidae,Ophiodon,elongatus,Ophiodon elongatus,0,0,0,0,0.002551087,0,0,0,0,0,0,0,0.000479831,0.000547296,0.000285867,0.000105683,0,0.000146765,0,0,0,0.003236042,0,0,0,0,0,0.000439201,0,0.000119051,0.631354027,0,0,0,0,0,0,0,0,0,0,5.53E-05,0.000168227,0.005165108,0.041848461,0,6.75E-05,0,0,0.001765347,0.002077287,0.0466814,0.000631155,0,0.95775419,5.55E-05,0.006408036,0.005774396,0.001738966,0,0.154902375,0,0,0,0.020921348,0.129411149,0.000216721,0,0,0,0,0.000718235,0.000230032,0,0,0,0,0.075854241,0.000452745,0,0.073610294,0,0,0,0,0.000913619,0,0,0,0,0,0,0,0.068835488,0,0,0,0,0,0,0,0.203769114,0,0,0,0,0.004879436,0,0.018871298,0,0,0,0.000237477,0,0,0,0,0,0,0,0,0.001147901,0.002462804,0.000233081,0,1.68E-05,0,0,0,0.000230271,0,0,0,0,0.00045052,0.000788169,0,0.001999529,0,0,0,0,1,0,0,0,0,0,0,0.005795078,0,0,0.016800157,0,0,0,0,0.004918576,0,0.000241995,0.000491191,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122728828,0,0,0,0,0,0,0,0.000835608,0.000213911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006197647,0,0,0,0,0,0,0.002944577,0.230883661,5.37E-05,0,0,0,0.0018172,0.003820483,0.000544711,0.008849467,0,0,0,0.000160941,0.571859766,0,0.00715318,0,0,0,0,0.015579998,0,0.007983881,0,0,0,0,0,0.000412874,0.020856871,0,0.016500103
112,Chordata,Actinopteri,Osmeriformes,Osmeridae,Osmerus,eperlanus,Osmerus eperlanus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033626736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.904553034,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053375966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040939772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,Chordata,Actinopteri,Osmeriformes,Osmeridae,Osmerus,mordax,Osmerus mordax,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044738561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Chordata,Actinopteri,Scorpaeniformes,Hexagrammidae,Oxylebius,pictus,Oxylebius pictus,0,0,0,0,0,0,0,0,0,0,0,0,0.027668365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,Chordata,Actinopteri,Scorpaeniformes,Cottidae,Paracottus,knerii,Paracottus knerii,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003233907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00777083,0,0.004144704,0,0,0,0,0,0,0,0,0,0,0.001524556,0.002530272,0,0.002425262,0,0,0,0,0,0,0,0,0,0,0.002870122,0,0.000702475,0,0.001220854,0,0,0.00082346,0,0,0,0.000320145,0,0,0,0.002587093,0,0.000792886,0,0,0,0.000676753,0,0,0,0.001954225,0,0,0,0,0.008817499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00262991,0,0.001581562,0,0,0,0,0,0,0,0,0,0,0,0.007087603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000396394,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000756035,0,0,0,0,0,0,0,0.253149524,0,0,0,0,0,0.002200724,0,0.002793553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001723802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.000578961,0,0,0.004364036,0,0,0,0,0,0,0,0,0,0,0.000391706,0,0.003563328,0,0.001485297,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002128876,0,0.003554585
116,Chordata,Actinopteri,Salmoniformes,Salmonidae,Parahucho,perryi,Parahucho perryi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789508671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,Chordata,Actinopteri,Scorpaeniformes,Liparidae,Paraliparis,rosaceus,Paraliparis rosaceus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323565414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,Parophrys,vetulus,Parophrys vetulus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019220546,0,0,0,0,0,0,0,0,0,0,0,0.46935188,0,0,0.00627429,0.008611929,0,0,0,0,0,0,0,0,0,0,0,0.110038324,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.509785638,0,0,0,0,0,0,0,0,0,0.013285311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207595694,0,0,0,0.0622954,0,0,0,0.04285291,0,0,0,0,0,0,0,0.0212233,0,0.023017852,0,0,0,0.033419988,0,0,0,0,0,0.013215809,0,0.624344743,0,0.181654589,0,0.018414965,0,0.10488623,0,0,0,0,0,0,0,0.023782769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248704749,0,0,0
119,Chordata,Mammalia,Carnivora,Phocidae,Phoca,largha,Phoca largha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066190305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230292007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093939326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021767187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.109428209,0,0,0,0,0,0,0,0,0,0,0,0,0.878428553,0.213345502,0.281516459,0.02289682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.414381492,0,0,0,0,0,0,0,0,0,0
120,Chordata,Mammalia,Carnivora,Phocidae,Phoca,vitulina,Phoca vitulina,0,0,0,0,0.000127067,0,0.001250599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000134279,0,0,0,0,0,0,0,0,0,0,0,5.28E-05,6.46E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000119614,1.60E-05,0,0,0,0,0,0,0,0,0,0,0,5.86E-05,5.89E-05,0.157584928,0,0,0,0,0,0,0,0,0,0,0,0.000400057,0.001138015,0,0,0,0,0,0,0,0,0,0,0,0,0,4.96E-05,0.000117073,0.000622742,0,0,0,0,0,0,0,0,0,0,2.36E-05,0,0.000223259,0,0,0,0,0,0,0,0,0,0,0,0,3.06E-05,0.000158007,0.12259082,0,0,0,0,0,0,0,0,0,0,0,0.000175895,0.000143509,5.31E-05,0.039884027,0,0,0,0,0,0,0,0,0,0,0,0,0.000623394,0,1,0.059684598,0,0,0,0,0,0,0,0,0,0,0,0,0.854759672,0.131696714,0.313386695,0.018337017,0,0,0,0,0,0,0,0,0,0,0,0,9.59E-06,0,0.000119645,0,0,0,0,0,0,0,0,0,0,0,0,4.41E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003430033,0.442276449,0,0,0,0,0,0,0,0,0,0.000133551
121,Chordata,Mammalia,Artiodactyla,Phocoenidae,Phocoena,phocoena,Phocoena phocoena,0,0,0,0,0.000362832,0,0,0.305435862,0,0,0,0,0,0,0,0,0,0,0,0,1,2.70E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001595152,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000188309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000943472,0,0,0,0,0,0,0,0,0,0,0,0,0,3.49E-05,8.76E-05,0.000109195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000142349,0,0,0,0,0,0,0,0,0,0,0,0,0.000146996,0,0,0.001168725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,Chordata,Actinopteri,Scorpaeniformes,Pholidae,Pholis,gunnellus,Pholis gunnellus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225961383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.337084055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047209202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
